Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      16/80          NeuraCore::get_in_port_ref(int) [203]
                0.00    0.00      16/80          NeuraCore::get_out_port_ref(int) [205]
                0.00    0.00      16/16          NeuraDispatcher::get_in_port_ref(int) [243]
                0.00    0.00      16/80          NeuraCore::get_vertex_name[abi:cxx11]() [204]
                0.00    0.00      16/16          NeuraDispatcher::get_vertex_name[abi:cxx11]() [244]
-----------------------------------------------
                0.00    0.00      16/16          NeuraMem::custom_constructor(GlobalCounters*, long long, long long, long long) [71]
[239]    0.0    0.00    0.00      16         GlobalCounters::generate_mem_id() [239]
-----------------------------------------------
                0.00    0.00      16/16          NeuraCore::custom_constructor(GlobalCounters*, int, int, int) [72]
[240]    0.0    0.00    0.00      16         GlobalCounters::generate_core_id() [240]
-----------------------------------------------
                0.00    0.00      16/16          NeuraMem::custom_constructor(GlobalCounters*, long long, long long, long long) [71]
[241]    0.0    0.00    0.00      16         GlobalCounters::set_mem_id_array(int, int) [241]
-----------------------------------------------
                0.00    0.00      16/16          NeuraCore::custom_constructor(GlobalCounters*, int, int, int) [72]
[242]    0.0    0.00    0.00      16         GlobalCounters::set_core_id_array(int, int) [242]
-----------------------------------------------
                0.00    0.00      16/16          Conn* create_link<NeuraDispatcher*, NeuraCore*>(GlobalCounters*, NeuraDispatcher*, int, NeuraCore*, int) [238]
[243]    0.0    0.00    0.00      16         NeuraDispatcher::get_in_port_ref(int) [243]
-----------------------------------------------
                0.00    0.00      16/16          Conn* create_link<NeuraDispatcher*, NeuraCore*>(GlobalCounters*, NeuraDispatcher*, int, NeuraCore*, int) [238]
[244]    0.0    0.00    0.00      16         NeuraDispatcher::get_vertex_name[abi:cxx11]() [244]
-----------------------------------------------
                0.00    0.00      16/16          Conn* create_link<NeuraDispatcher*, NeuraCore*>(GlobalCounters*, NeuraDispatcher*, int, NeuraCore*, int) [238]
[245]    0.0    0.00    0.00      16         NeuraDispatcher::get_out_port_ref(int) [245]
-----------------------------------------------
                0.00    0.00      16/16          NeuraTile::generate_cgra_mesh_topology() [370]
[246]    0.0    0.00    0.00      16         NeuraDispatcher::insert_uid_to_port_map_entry(int, int) [246]
-----------------------------------------------
                0.00    0.00      16/16          NeuraTile::connect_units(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [192]
[247]    0.0    0.00    0.00      16         NeuraDispatcher::get_uid() [247]
-----------------------------------------------
                0.00    0.00      16/16          NeuraMem::custom_constructor(GlobalCounters*, long long, long long, long long) [71]
[248]    0.0    0.00    0.00      16         Cache::custom_constructor(GlobalCounters*, int) [248]
-----------------------------------------------
                0.00    0.00      16/16          NeuraMem::NeuraMem() [253]
[249]    0.0    0.00    0.00      16         Cache::Cache() [249]
-----------------------------------------------
                0.00    0.00      16/16          NeuraTile::sanity_check() [696]
[250]    0.0    0.00    0.00      16         NeuraMem::sanity_check() [250]
-----------------------------------------------
                0.00    0.00      16/16          NeuraTile::post_sim_metrics() [58]
[251]    0.0    0.00    0.00      16         NeuraMem::post_sim_metrics() [251]
                0.00    0.00      16/64          bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [7], long&&>, std::tuple<char const (&) [7], long&&>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [12], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [7], long&&>&&, std::tuple<char const (&) [7], long&&>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [12], long&&>&&) [220]
-----------------------------------------------
                0.00    0.00      16/16          NeuraTile::create_arch_graph_distances_for_all_units() [371]
[252]    0.0    0.00    0.00      16         NeuraMem::create_arch_graph_distances() [252]
                0.00    0.00      16/68          arch_distancing(GlobalCounters*, std::vector<int, std::allocator<int> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&) [206]
-----------------------------------------------
                0.00    0.00      16/16          NeuraTile::create_unit_components() [21]
[253]    0.0    0.00    0.00      16         NeuraMem::NeuraMem() [253]
                0.00    0.00      16/16          Cache::Cache() [249]
-----------------------------------------------
                0.00    0.00      16/16          NeuraTile::smart_stats() [695]
[254]    0.0    0.00    0.00      16         NeuraCore::smart_stats() [254]
-----------------------------------------------
                0.00    0.00      16/16          NeuraTile::sanity_check() [696]
[255]    0.0    0.00    0.00      16         NeuraCore::sanity_check() [255]
-----------------------------------------------
                0.00    0.00      16/16          NeuraTile::post_sim_metrics() [58]
[256]    0.0    0.00    0.00      16         NeuraCore::post_sim_metrics() [256]
                0.00    0.00      16/64          bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [7], long&&>, std::tuple<char const (&) [7], long&&>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [12], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [7], long&&>&&, std::tuple<char const (&) [7], long&&>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [12], long&&>&&) [220]
-----------------------------------------------
                0.00    0.00      16/16          NeuraTile::create_arch_graph_distances_for_all_units() [371]
[257]    0.0    0.00    0.00      16         NeuraCore::create_arch_graph_distances() [257]
                0.00    0.00      16/68          arch_distancing(GlobalCounters*, std::vector<int, std::allocator<int> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&) [206]
-----------------------------------------------
                0.00    0.00      16/16          NeuraTile::create_unit_components() [21]
[258]    0.0    0.00    0.00      16         NeuraCore::NeuraCore() [258]
-----------------------------------------------
                0.00    0.00      16/16          NeuraTile::~NeuraTile() [38]
[259]    0.0    0.00    0.00      16         NeuraCore::~NeuraCore() [259]
                0.00    0.00      32/146         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*) [196]
-----------------------------------------------
                0.00    0.00       2/10          Conn* create_link<Writer*, MemoryController*>(GlobalCounters*, Writer*, int, MemoryController*, int) [286]
                0.00    0.00       8/10          Conn* create_link<MemoryController*, NeuraRouter*>(GlobalCounters*, MemoryController*, int, NeuraRouter*, int) [265]
[260]    0.0    0.00    0.00      10         MemoryController::get_in_port_ref(int) [260]
-----------------------------------------------
                0.00    0.00       2/10          Conn* create_link<Writer*, MemoryController*>(GlobalCounters*, Writer*, int, MemoryController*, int) [286]
                0.00    0.00       8/10          Conn* create_link<MemoryController*, NeuraRouter*>(GlobalCounters*, MemoryController*, int, NeuraRouter*, int) [265]
[261]    0.0    0.00    0.00      10         MemoryController::get_vertex_name[abi:cxx11]() [261]
-----------------------------------------------
                0.00    0.00       2/10          Conn* create_link<Writer*, MemoryController*>(GlobalCounters*, Writer*, int, MemoryController*, int) [286]
                0.00    0.00       8/10          Conn* create_link<MemoryController*, NeuraRouter*>(GlobalCounters*, MemoryController*, int, NeuraRouter*, int) [265]
[262]    0.0    0.00    0.00      10         MemoryController::get_out_port_ref(int) [262]
-----------------------------------------------
                0.00    0.00      10/10          NeuraTile::connect_units(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [192]
[263]    0.0    0.00    0.00      10         MemoryController::get_uid() [263]
-----------------------------------------------
                0.00    0.00      10/10          GlobalCounters::GlobalCounters(ArgParse*) [342]
[264]    0.0    0.00    0.00      10         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [264]
-----------------------------------------------
                0.00    0.00       8/8           NeuraTile::connect_units(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [192]
[265]    0.0    0.00    0.00       8         Conn* create_link<MemoryController*, NeuraRouter*>(GlobalCounters*, MemoryController*, int, NeuraRouter*, int) [265]
                0.00    0.00       8/220         Conn::Conn(GlobalCounters*) [189]
                0.00    0.00       8/10          MemoryController::get_out_port_ref(int) [262]
                0.00    0.00       8/266         NeuraRouter::get_in_port_ref(int) [179]
                0.00    0.00       8/266         NeuraRouter::get_out_port_ref(int) [181]
                0.00    0.00       8/10          MemoryController::get_in_port_ref(int) [260]
                0.00    0.00       8/266         NeuraRouter::get_vertex_name[abi:cxx11]() [180]
                0.00    0.00       8/10          MemoryController::get_vertex_name[abi:cxx11]() [261]
                0.00    0.00       8/348         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [177]
-----------------------------------------------
                0.00    0.00       8/8           Writer::load_C_files() [290]
